skillcorner_match_id,statsbomb_match_id,opponent,corner_index,corner_time_sec,corner_side,result,player_id,player_name,role,start_x,start_y,end_x,end_y,delta_x,delta_y
2057941,4052712,Newcastle United,3,2595.0,bottom,No shot,154096,López Marín,AM,108.56,1.47,104.19,5.91,-4.37,4.44
2057941,4052712,Newcastle United,3,2595.0,bottom,No shot,639784,Nasroui Ebana,RW,95.3,21.27,94.31,22.59,-0.99,1.32
2057941,4052712,Newcastle United,3,2595.0,bottom,No shot,16062,Dias Belloli,LW,116.1,5.65,114.97,3.05,-1.13,-2.6
2057941,4052712,Newcastle United,3,2595.0,bottom,No shot,9106,Lewandowski,CF,109.55,44.46,111.02,45.07,1.46,0.61
2057941,4052712,Newcastle United,4,3701.0,top,Shot,673618,Cubarsí Paredes,RCB,115.13,35.53,115.99,34.59,0.86,-0.94
2057941,4052712,Newcastle United,4,3701.0,top,Shot,68071,Martín Langreo,LCB,115.46,48.67,116.85,50.15,1.38,1.48
2057941,4052712,Newcastle United,4,3701.0,top,Shot,24123,Araújo da Silva,RB,87.84,50.65,88.75,50.06,0.91,-0.59
2057941,4052712,Newcastle United,4,3701.0,top,Shot,5056,Cavaco Cancelo,LB,81.41,42.2,80.72,42.75,-0.69,0.55
2057941,4052712,Newcastle United,4,3701.0,top,Shot,751177,Bernal Casas,RDM,112.96,39.4,114.69,40.91,1.73,1.51
2057941,4052712,Newcastle United,4,3701.0,top,Shot,25738,González López,LDM,96.03,33.56,95.75,34.0,-0.29,0.44
2057941,4052712,Newcastle United,4,3701.0,top,Shot,154096,López Marín,AM,105.69,71.38,104.67,71.73,-1.02,0.35
2057941,4052712,Newcastle United,4,3701.0,top,Shot,639784,Nasroui Ebana,RW,108.75,64.69,108.71,64.07,-0.05,-0.62
2057941,4052712,Newcastle United,4,3701.0,top,Shot,16062,Dias Belloli,LW,120.55,81.25,119.9,80.12,-0.65,-1.13
2057941,4052712,Newcastle United,4,3701.0,top,Shot,9106,Lewandowski,CF,111.74,43.76,111.98,44.54,0.24,0.78
2059201,4052716,Newcastle United,1,278.0,top,No shot,673618,Cubarsí Paredes,RCB,79.62,40.91,78.26,43.41,-1.36,2.51
2059201,4052716,Newcastle United,1,278.0,top,No shot,68071,Martín Langreo,LCB,115.42,39.62,115.22,43.13,-0.19,3.51
2059201,4052716,Newcastle United,1,278.0,top,No shot,23104,García Martret,RB,111.9,34.98,115.14,48.65,3.25,13.67
2059201,4052716,Newcastle United,1,278.0,top,No shot,25738,González López,LDM,98.31,60.32,96.66,53.34,-1.65,-6.98
2059201,4052716,Newcastle United,1,278.0,top,No shot,751177,Bernal Casas,RDM,117.07,40.71,117.3,41.32,0.23,0.61
2059201,4052716,Newcastle United,1,278.0,top,No shot,154096,López Marín,AM,117.69,38.64,116.8,38.62,-0.89,-0.01
2059201,4052716,Newcastle United,1,278.0,top,No shot,639784,Nasroui Ebana,RW,107.73,72.2,107.78,69.13,0.06,-3.07
2059201,4052716,Newcastle United,1,278.0,top,No shot,16062,Dias Belloli,LW,94.46,40.64,93.77,36.82,-0.69,-3.81
2059201,4052716,Newcastle United,1,278.0,top,No shot,9106,Lewandowski,CF,103.22,34.31,113.53,36.41,10.31,2.11
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,673618,Cubarsí Paredes,RCB,98.89,36.52,92.27,34.12,-6.62,-2.4
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,68071,Martín Langreo,LCB,113.93,39.66,116.99,38.24,3.06,-1.42
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,24123,Araújo da Silva,RB,114.35,38.86,117.84,26.22,3.49,-12.64
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,5056,Cavaco Cancelo,LB,101.95,44.93,101.6,46.38,-0.35,1.45
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,25738,González López,LDM,98.3,29.07,97.27,29.51,-1.03,0.44
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,751177,Bernal Casas,RDM,122.16,38.74,120.29,37.85,-1.87,-0.89
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,154096,López Marín,AM,114.94,39.38,113.37,38.2,-1.57,-1.18
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,639784,Nasroui Ebana,RW,103.66,5.38,101.54,8.52,-2.11,3.14
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,16062,Dias Belloli,LW,119.53,12.09,120.47,9.6,0.94,-2.49
2059201,4052716,Newcastle United,2,1302.0,bottom,Shot,9106,Lewandowski,CF,109.02,42.41,113.99,39.61,4.97,-2.8
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,673618,Cubarsí Paredes,RCB,85.09,36.81,81.95,35.41,-3.13,-1.4
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,68071,Martín Langreo,LCB,113.84,41.12,115.91,36.92,2.07,-4.2
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,24123,Araújo da Silva,RB,110.48,39.4,119.87,26.76,9.39,-12.64
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,5056,Cavaco Cancelo,LB,100.97,46.35,101.58,48.16,0.61,1.81
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,25738,González López,LDM,96.86,26.72,96.0,25.41,-0.86,-1.31
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,751177,Bernal Casas,RDM,118.24,40.24,119.22,36.89,0.98,-3.34
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,154096,López Marín,AM,117.78,41.33,117.28,40.64,-0.5,-0.69
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,639784,Nasroui Ebana,RW,111.13,0.87,108.78,2.18,-2.35,1.31
2059201,4052716,Newcastle United,3,1324.0,bottom,No shot,9106,Lewandowski,CF,108.38,45.45,115.55,44.59,7.18,-0.86
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,673618,Cubarsí Paredes,RCB,87.14,36.46,84.46,33.24,-2.69,-3.22
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,68071,Martín Langreo,LCB,113.47,42.45,116.18,37.26,2.71,-5.19
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,24123,Araújo da Silva,RB,112.7,39.51,116.91,25.61,4.22,-13.89
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,5056,Cavaco Cancelo,LB,97.3,41.67,100.57,48.72,3.27,7.05
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,25738,González López,LDM,97.37,26.35,96.19,27.65,-1.18,1.29
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,751177,Bernal Casas,RDM,120.17,38.4,116.77,37.46,-3.41,-0.94
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,154096,López Marín,AM,116.66,39.65,114.42,38.22,-2.24,-1.42
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,639784,Nasroui Ebana,RW,110.85,0.48,104.78,6.08,-6.07,5.6
2059201,4052716,Newcastle United,4,1341.0,bottom,Shot,9106,Lewandowski,CF,108.03,44.04,118.61,43.88,10.57,-0.15
2059201,4052716,Newcastle United,5,2397.0,top,No shot,673618,Cubarsí Paredes,RCB,92.4,37.78,80.91,39.28,-11.49,1.51
2059201,4052716,Newcastle United,5,2397.0,top,No shot,68071,Martín Langreo,LCB,111.74,38.02,115.43,40.87,3.69,2.85
2059201,4052716,Newcastle United,5,2397.0,top,No shot,24123,Araújo da Silva,RB,105.85,34.67,116.69,34.67,10.83,0.0
2059201,4052716,Newcastle United,5,2397.0,top,No shot,25738,González López,LDM,96.98,45.27,97.43,39.02,0.45,-6.25
2059201,4052716,Newcastle United,5,2397.0,top,No shot,751177,Bernal Casas,RDM,117.75,41.64,116.98,42.01,-0.77,0.38
2059201,4052716,Newcastle United,5,2397.0,top,No shot,154096,López Marín,AM,116.01,38.66,116.64,37.79,0.63,-0.87
2059201,4052716,Newcastle United,5,2397.0,top,No shot,639784,Nasroui Ebana,RW,95.83,51.54,97.5,51.29,1.67,-0.25
2059201,4052716,Newcastle United,5,2397.0,top,No shot,16062,Dias Belloli,LW,101.53,30.08,99.71,31.76,-1.82,1.68
2059201,4052716,Newcastle United,5,2397.0,top,No shot,9106,Lewandowski,CF,103.69,34.54,113.81,49.52,10.11,14.98
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,673618,Cubarsí Paredes,RCB,116.71,40.29,110.7,34.14,-6.01,-6.15
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,68071,Martín Langreo,LCB,114.72,40.48,103.05,25.32,-11.67,-15.16
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,24123,Araújo da Silva,RB,113.15,46.09,108.55,32.25,-4.61,-13.85
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,5056,Cavaco Cancelo,LB,104.85,31.55,111.42,17.33,6.57,-14.22
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,25738,González López,LDM,97.9,46.48,94.99,42.27,-2.9,-4.21
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,751177,Bernal Casas,RDM,116.74,42.25,118.34,24.08,1.6,-18.16
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,154096,López Marín,AM,117.3,39.87,112.81,18.26,-4.49,-21.61
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,639784,Nasroui Ebana,RW,100.26,67.56,97.02,60.71,-3.25,-6.86
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,16062,Dias Belloli,LW,120.83,79.21,117.84,74.64,-2.99,-4.58
2059201,4052716,Newcastle United,6,3318.0,bottom,Goal,9106,Lewandowski,CF,117.59,36.54,116.69,17.28,-0.9,-19.26
