skillcorner_match_id,corner_index,corner_time_sec,frame_index,timestamp,time_sec,t_rel,entity_type,entity_id,entity_name,team,x,y,ball_tracked,touched_ball
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,673618,Cubarsí Paredes,Barcelona,110.674,31.506,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,68071,Martín Langreo,Barcelona,115.577,41.235,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,11630,Koundé,Barcelona,110.08,29.6,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,53347,Balde Martínez,Barcelona,75.349,44.212,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,25738,González López,Barcelona,95.6,53.376,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,23104,García Martret,Barcelona,111.063,31.188,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,154096,López Marín,Barcelona,119.326,78.976,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,639784,Nasroui Ebana,Barcelona,95.931,52.835,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,16062,Dias Belloli,Barcelona,97.509,37.506,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,9106,Lewandowski,Barcelona,101.943,32.059,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,19073,Zetterer (GK),Opponent,119.029,40.541,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,19053,Koch,Opponent,113.189,41.247,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,32269,Theate,Opponent,113.314,37.012,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,12376,Nissen Kristensen,Opponent,113.943,42.024,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,105881,Brown,Opponent,103.291,38.247,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,3015,Skhiri,Opponent,117.737,44.353,,False
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,153788,Larsson,Opponent,114.731,46.035,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,6890,Götze,Opponent,108.823,39.0,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,14258,Doan,Opponent,109.291,52.718,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,130425,Chaïbi,Opponent,109.92,40.094,,True
2047362,1,817.0,44,00:13:39.40,819.4,2.4,player,31250,Knauff,Opponent,114.469,34.094,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,ball,,Ball,Ball,118.857,77.376,True,
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,32441,García Pons (GK),Barcelona,37.314,40.847,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,673618,Cubarsí Paredes,Barcelona,110.823,31.529,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,68071,Martín Langreo,Barcelona,115.737,41.271,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,11630,Koundé,Barcelona,110.206,29.624,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,53347,Balde Martínez,Barcelona,75.189,44.176,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,25738,González López,Barcelona,95.589,53.482,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,23104,García Martret,Barcelona,111.131,31.212,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,154096,López Marín,Barcelona,119.394,78.965,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,639784,Nasroui Ebana,Barcelona,96.069,53.165,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,16062,Dias Belloli,Barcelona,97.52,37.529,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,9106,Lewandowski,Barcelona,102.011,32.118,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,19073,Zetterer (GK),Opponent,118.971,40.482,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,19053,Koch,Opponent,113.189,41.259,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,32269,Theate,Opponent,113.326,37.047,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,12376,Nissen Kristensen,Opponent,113.966,41.976,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,105881,Brown,Opponent,103.326,38.282,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,3015,Skhiri,Opponent,117.714,44.353,,False
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,153788,Larsson,Opponent,114.777,46.012,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,6890,Götze,Opponent,108.937,38.918,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,14258,Doan,Opponent,109.291,52.906,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,130425,Chaïbi,Opponent,109.931,40.082,,True
2047362,1,817.0,45,00:13:39.50,819.5,2.5,player,31250,Knauff,Opponent,114.457,34.188,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,ball,,Ball,Ball,118.686,78.129,True,
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,32441,García Pons (GK),Barcelona,37.463,40.706,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,673618,Cubarsí Paredes,Barcelona,110.96,31.565,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,68071,Martín Langreo,Barcelona,115.897,41.318,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,11630,Koundé,Barcelona,110.343,29.659,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,53347,Balde Martínez,Barcelona,75.017,44.129,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,25738,González López,Barcelona,95.577,53.588,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,23104,García Martret,Barcelona,111.211,31.224,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,154096,López Marín,Barcelona,119.463,78.953,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,639784,Nasroui Ebana,Barcelona,96.24,53.506,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,16062,Dias Belloli,Barcelona,97.554,37.541,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,9106,Lewandowski,Barcelona,102.091,32.188,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,19073,Zetterer (GK),Opponent,118.914,40.424,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,19053,Koch,Opponent,113.189,41.271,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,32269,Theate,Opponent,113.314,37.082,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,12376,Nissen Kristensen,Opponent,113.989,41.941,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,105881,Brown,Opponent,103.371,38.341,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,3015,Skhiri,Opponent,117.691,44.365,,False
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,153788,Larsson,Opponent,114.834,45.976,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,6890,Götze,Opponent,109.051,38.824,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,14258,Doan,Opponent,109.291,53.129,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,130425,Chaïbi,Opponent,109.954,40.082,,True
2047362,1,817.0,46,00:13:39.60,819.6,2.6,player,31250,Knauff,Opponent,114.446,34.294,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,ball,,Ball,Ball,118.811,78.588,True,
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,32441,García Pons (GK),Barcelona,37.6,40.576,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,673618,Cubarsí Paredes,Barcelona,111.097,31.624,,False
